link,name,year_of_birth,year_of_death,date_of_death,timestamp_of_death,median_views_adjusted_bd_1,median_views_adjusted_ad_1,mean_views_adjusted_bd_1,death_views_1,death_views_adjusted_1,std_1,iqr_1,median_views_adjusted_bd_2,median_views_adjusted_ad_2,mean_views_adjusted_bd_2,death_views_2,death_views_adjusted_2,std_2,iqr_2,median_views_adjusted_bd_3,median_views_adjusted_ad_3,mean_views_adjusted_bd_3,death_views_3,death_views_adjusted_3,std_3,iqr_3,median_views_adjusted_bd_7,median_views_adjusted_ad_7,mean_views_adjusted_bd_7,death_views_7,death_views_adjusted_7,std_7,iqr_7,pageid,description,canonical,display,thumbnail_source,thumbnail_width,thumbnail_height,extract,industry,cause,sudden,last_updated
/wiki/Arnold_Palmer,Arnold Palmer,1929,2016,September 25,20160925,1265.5,1126.5,1871.41592920354,1340,1353,2900.733642250885,741.5,2574.5,2321,3742.83185840708,692982,653754,5164.157428388461,1518,3912,3500,5616.486666666667,793528,753649,7444.116470284139,2104,9407,8521,13104.71875,917372,881483,12858.473852955818,4960,81694,American golfer,Arnold_Palmer,Arnold Palmer,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Arnold_Palmer_%28cropped%29.jpg/242px-Arnold_Palmer_%28cropped%29.jpg,242,320,"Arnold Daniel Palmer was an American professional golfer who is generally regarded as one of the greatest and most charismatic players in the sport's history. Dating back to 1955, he won numerous events on both the PGA Tour and the circuit now known as PGA Tour Champions. Nicknamed The King, he was one of golf's most popular stars and seen as a trailblazer, the first superstar of the sport's television age, which began in the 1950s.",sports,heart failure,false,20180717
/wiki/Bhumibol_Adulyadej,Bhumibol Adulyadej,1927,2016,October 13,20161013,1991,2043.5,2490.5787234042555,406780,392952,2650.131256720161,538,3978,4081.5,4981.157446808511,729799,721819,4291.956848335787,1087,5990.5,6128,7479.775641025641,872855,871856,5950.845457680908,1578,14330,14325,17446.34328358209,1110793,1096992,9549.995105964581,3666,203756,King of Thailand,Bhumibol_Adulyadej,Bhumibol Adulyadej,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Anefo_911-6993_Aankomst_Koning_%28cropped%29.jpg/227px-Anefo_911-6993_Aankomst_Koning_%28cropped%29.jpg,227,320,"Bhumibol Adulyadej, conferred with the title King Bhumibol the Great in 1987, was the ninth monarch of Thailand from the Chakri dynasty as Rama IX. Reigning since 9 June 1946 he was, at the time of his death, the world's longest-reigning head of state, the longest-reigning monarch in Thai history and the longest-reigning monarch having reigned only as an adult, reigning for 70 years, 126 days. During his reign, he was served by a total of 30 prime ministers beginning with Pridi Banomyong and ending with Prayut Chan-o-cha.",politics,misc disease,false,20180717
/wiki/Florence_Henderson,Florence Henderson,1934,2016,November 24,20161124,970,1377,1211.51953125,968,992,1562.2552757131373,456.5,2011.5,2916,2423.0390625,536806,564958,2428.1073387463994,834.5,3006,4472,3638.4823529411765,768853,796355,3171.070122257913,1203,7198,10305,8485.835616438357,979232,988645,4993.598312836581,2135,3648917,American actress,Florence_Henderson,Florence Henderson,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Florence_Henderson_2012.jpg/227px-Florence_Henderson_2012.jpg,227,320,"Florence Agnes Henderson was an American actress and singer with a career spanning six decades. She is best remembered for her starring role as matriarch Carol Brady on the ABC sitcom The Brady Bunch from 1969 to 1974. Henderson also appeared in film, as well as on stage, and hosted several long-running cooking and variety shows over the years. She appeared as a guest on many scripted and unscripted television programs and as a panelist on numerous game shows. She was a contestant on Dancing with the Stars in 2010. Henderson hosted her own talk show, The Florence Henderson Show, and cooking show, Who's Cooking with Florence Henderson, on Retirement Living TV during the years leading up to her death at age 82 on Thanksgiving Day, 2016 from heart failure.",film/tv,heart failure,false,20180717
/wiki/Fidel_Castro,Fidel Castro,1926,2016,November 25,20161125,6354,5548,8330.682261208576,7961,8378,10329.054251075177,2033,12862.5,11135,16640.93359375,1792809,1788228,18389.25439432453,4003,19415,16652,24992.04678362573,2767667,2687693,26321.06592071243,6011,45994,39240,58227.86301369863,3981865,3797397,49443.82892344981,14688,38301,former First Secretary of the Communist Party and President of Cuba,Fidel_Castro,Fidel Castro,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Fidel_Castro_-_MATS_Terminal_Washington_1959_%28cropped%29.png/249px-Fidel_Castro_-_MATS_Terminal_Washington_1959_%28cropped%29.png,249,320,"Fidel Alejandro Castro Ruz was a Cuban communist revolutionary and politician who governed the Republic of Cuba as Prime Minister from 1959 to 1976 and then as President from 1976 to 2008. A Marxist–Leninist and Cuban nationalist, Castro also served as the First Secretary of the Communist Party of Cuba from 1961 until 2011. Under his administration, Cuba became a one-party communist state, while industry and business were nationalized and state socialist reforms were implemented throughout society.",politics,natural causes,false,20180717
/wiki/John_Glenn,John Glenn,1921,2016,December 8,20161208,1970.5,3325,3101.351711026616,508855,477121,9745.290880711738,857,4035,6672.5,6202.703422053232,1145970,1109602,14161.415594165455,1901,6185,10714.5,9292.982857142857,1266025,1234157,18979.19209584894,3015,15162,24971,21683.626666666667,1444438,1403617,32728.71629696604,6332,58702,American astronaut and politician,John_Glenn,John Glenn,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/John_Glenn_Low_Res.jpg/252px-John_Glenn_Low_Res.jpg,252,320,"Colonel John Herschel Glenn Jr. was a United States Marine Corps aviator, engineer, astronaut, and United States Senator from Ohio. In 1962, he became the first American to orbit the Earth, circling it three times.",science,unknown,false,20180717
/wiki/Alan_Thicke,Alan Thicke,1947,2016,December 13,20161213,1454,2778,1784.6139359698682,3840,3676,1988.6824660478705,606,2909,5642,3569.388679245283,2055020,1974148,3207.7209701770107,1261,4537,8595,5353.8418079096045,2507081,2430865,3807.5337685572904,1953,10616,20481.5,12460.84,2838253,2774380,6273.659117378523,5338,611455,American actor,Alan_Thicke,Alan Thicke,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Alan_Thicke_2010.jpg/213px-Alan_Thicke_2010.jpg,213,320,"Alan Thicke was a Canadian actor, songwriter, comedian, game and talk show host. He was the father of singer Robin Thicke. In 2013, Thicke was inducted into Canada's Walk of Fame. Thicke died on December 13, 2016, in the Providence Saint Joseph Medical Center in Burbank, California, U.S.",film/tv,heart failure,false,20180717
/wiki/Zsa_Zsa_Gabor,Zsa Zsa Gabor,1917,2016,December 18,20161218,3451,2360,4168.020522388059,307928,298386,3970.231523751576,826.5,7019,4801,8336.041044776119,1749122,1622788,7137.246576139418,1963,10575.5,7236,12510.91573033708,2024567,1886550,9195.328360107756,2492,25403,17080,29202.276315789473,2250006,2117717,18570.1961490921,4606.5,152860,Hungarian-American socialite and actress,Zsa_Zsa_Gabor,Zsa Zsa Gabor,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Zsa_Zsa_Gabor_-_1959.jpg/256px-Zsa_Zsa_Gabor_-_1959.jpg,256,320,Zsa Zsa Gabor was a Hungarian-American actress and socialite. Her sisters were actresses Eva and Magda Gabor.,film/tv,heart failure,false,20180717
/wiki/George_Michael,George Michael,1963,2016,December 25,20161225,3539,7654,3867.3480662983425,1270368,1345389,1300.123478492975,1077,7082,15603.5,7739.118081180812,5546267,5480150,2460.946778942499,2255,10851,23957,11602.044198895028,6725566,6563559,3524.0899092750446,2811,25345,55944,27124.7012987013,7749130,7523843,7593.860233665081,6024,45985,"English singer-songwriter, musician, producer",George_Michael,George Michael,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/George_Michael.jpeg/225px-George_Michael.jpeg,225,320,"Georgios Kyriacos Panayiotou, known professionally as George Michael, was an English singer, songwriter, record producer, and philanthropist who rose to fame as a member of the music duo Wham! He was widely known for his work in the 1980s and 1990s, including hit singles such as ""Wake Me Up Before You Go-Go"" and ""Last Christmas"", and albums such as Faith (1987) and Listen Without Prejudice Vol. 1 (1990).",music,misc disease,false,20180717
/wiki/Carrie_Fisher,Carrie Fisher,1956,2016,December 27,20161227,6712,8655,17254.853211009173,3017099,2771776,47563.10510963509,6978,13572,17683,34558.29044117647,5502016,5049508,89879.52383550584,13807.5,20542,26658,51910.11049723757,7803367,7107237,122819.06094302714,19559,48109,62292.5,121771.49350649351,8989054,8268493,245486.9034039237,50326,314475,"American actress, screenwriter and novelist",Carrie_Fisher,Carrie Fisher,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Carrie_Fisher_2013-a_straightened.jpg/209px-Carrie_Fisher_2013-a_straightened.jpg,209,320,"Carrie Frances Fisher was an American actress, writer, and humorist. Fisher is known for playing Princess Leia in the Star Wars films, a role for which she was nominated for three Saturn Awards. Her other film credits include Shampoo (1975), The Blues Brothers (1980), Hannah and Her Sisters (1986), The 'Burbs (1989), When Harry Met Sally... (1989), Soapdish (1991), and The Women (2008). She was nominated twice for the Primetime Emmy Award for Outstanding Guest Actress in a Comedy Series for her performances on the television series 30 Rock and Catastrophe. She was posthumously made a Disney Legend in 2017, and in 2018 she was awarded a posthumous Grammy Award for Best Spoken Word Album.",film/tv,heart failure,false,20180717
/wiki/Debbie_Reynolds,Debbie Reynolds,1932,2016,December 28,20161228,2901,4033,7105.716117216117,1065767,976906,43186.710621380604,2282,6042,8381.5,14211.432234432234,5037365,4528070,72353.79472501685,4454,9164,12631.5,21317.148351648353,5729255,5201946,97898.716339983,6430,22373.5,29958,49740.01282051282,6283130,5741986,187328.92464192453,12513,70315,"American actress, singer, and dancer",Debbie_Reynolds,Debbie Reynolds,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Debbie_Reynolds_6_Allan_Warren.jpg/302px-Debbie_Reynolds_6_Allan_Warren.jpg,302,320,"Mary Frances ""Debbie"" Reynolds was an American actress, singer, businesswoman, film historian, humanitarian, and mother of the actress and writer Carrie Fisher. She was nominated for the Golden Globe Award for Most Promising Newcomer for her portrayal of Helen Kane in the 1950 film Three Little Words, and her breakout role was her first leading role, as Kathy Selden in Singin' in the Rain (1952). Other successes include The Affairs of Dobie Gillis (1953), Susan Slept Here (1954), Bundle of Joy, The Catered Affair, and Tammy and the Bachelor (1957), in which her performance of the song ""Tammy"" reached number one on the Billboard music charts. In 1959, she released her first pop music album, titled Debbie.",film/tv,stroke,false,20180717
/wiki/Om_Puri,Om Puri,1950,2017,January 6,20170106,1503,1727,1736.9945945945947,821451,764100,1078.8659419462188,492,3011,3484.5,3474.707581227437,1081222,1004153,2065.536530778051,1000,4653,5251,5210.983783783784,1191369,1099793,2555.837954250168,1422,10904,12780.5,12161.493670886075,1365620,1253093,4987.194271898393,2840,1085325,Indian actor,Om_Puri,Om Puri,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/OmPuriSept10TIFF.jpg/206px-OmPuriSept10TIFF.jpg,206,320,"Om Prakash Puri, was an Indian actor who appeared in mainstream commercial Indian films, as well as independent and art films. He is best known for his author-backed roles in films like Aakrosh (1980), Arohan (1982), Ardh Satya and television films like Sadgati (1981) and Tamas (1987) and also light-hearted roles in Jaane Bhi Do Yaaro (1983) and Chachi 420 (1997). He had various collaborations with director Shyam Benegal and Govind Nihalani. Puri also appeared in non-Indian productions in the United States, Britain and Pakistan.",film/tv,heart failure,false,20180717
/wiki/Miguel_Ferrer,Miguel Ferrer,1955,2017,January 19,20170119,1328.5,3827.5,1912.350352112676,154786,138651,2809.648600052065,583,2725.5,7588,3824.700704225352,692152,632986,4342.538115800782,1002,4063,11724.5,5740.841269841269,804736,739966,5656.365619117348,1475,9347,27695.5,13395.296296296296,946033,861687,10537.48259046283,3195,970710,American actor,Miguel_Ferrer,Miguel Ferrer,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Miguel_Ferrer_2015.jpg/222px-Miguel_Ferrer_2015.jpg,222,320,"Miguel José Ferrer was an American actor and voice actor. His breakthrough role was the OCP Vice President Bob Morton in the 1987 film RoboCop. Other film roles include Quigley in Blank Check (1994), Harbinger in Hot Shots! Part Deux (1993), Shan Yu in Mulan (1998), Eduardo Ruiz in Traffic (2000) and Vice President Rodriguez in Iron Man 3 (2013).",film/tv,cancer,false,20180717
/wiki/Mary_Tyler_Moore,Mary Tyler Moore,1936,2017,January 25,20170125,2456,2858.5,3260.4076655052263,886799,790974,4086.796850751705,883,4971,5693,6520.815331010453,1832940,1612890,6558.74778330903,1894,7638,8868.5,9789.193717277487,2138378,1899265,8621.328410363003,2477,17416.5,21078.5,22822.853658536584,2533307,2252048,17953.438841817377,5321,20833,"American actress, television producer",Mary_Tyler_Moore,Mary Tyler Moore,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Mary_Tyler_Moore_rework.jpg/244px-Mary_Tyler_Moore_rework.jpg,244,320,"Mary Tyler Moore was an American actress, known for her roles in the television sitcoms The Mary Tyler Moore Show (1970–1977), in which she starred as Mary Richards, a single woman working as a local news producer in Minneapolis, and The Dick Van Dyke Show (1961–1966), in which she played Laura Petrie, a former dancer turned Westchester homemaker, wife and mother. Her film work includes 1967's Thoroughly Modern Millie and 1980's Ordinary People, in which she played a role that was very different from the television characters she had portrayed, and for which she was nominated for an Academy Award for Best Actress.",film/tv,illness,false,20180717
/wiki/Bill_Paxton,Bill Paxton,1955,2017,February 25,20170225,2197,8320,2648.223140495868,3290,3211,6383.29864424447,751,4445,17129,5292.430463576159,2625791,2293369,9046.65457760432,1472,6672,25847.5,7935.149253731343,4101505,3499175,11039.573014654261,2162,15638.5,59556,18505.581395348836,4766067,4105211,16802.552434470846,3754,303960,"American actor, director and film producer",Bill_Paxton,Bill Paxton,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Bill_Paxton_2014.jpg/235px-Bill_Paxton_2014.jpg,235,320,"William Archibald Paxton was an American actor and director. He appeared in films such as The Terminator (1984), Weird Science (1985), Aliens (1986), Predator 2 (1990), Tombstone (1993), True Lies (1994), Apollo 13 (1995), Twister (1996), Titanic (1997), U-571 (2000), Vertical Limit (2000), Edge of Tomorrow (2014), and Nightcrawler (2014). He also starred in the HBO drama series Big Love (2006–2011), earning three Golden Globe Award nominations during the show's run. He was nominated for a Primetime Emmy Award and a Screen Actors Guild Award for portraying Randall McCoy in the History channel miniseries Hatfields & McCoys (2012). Paxton's final film appearance was in The Circle (2017), released two months after his death.",film/tv,stroke,false,20180717
/wiki/Chuck_Berry,Chuck Berry,1926,2017,March 18,20170318,3032.5,2706,3445.7667731629394,310271,298677,2315.5281686040566,761,6121,5442,6891.533546325879,1223140,1130524,3632.5810906110623,1660,9285,8264,10340.322115384615,1529858,1408528,4965.2258650975755,2406,21891,19229.5,24103.29213483146,1817917,1677334,9938.869403296376,4782,45964,American rock-and-roll musician,Chuck_Berry,Chuck Berry,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Chuck_Berry_1957.jpg/253px-Chuck_Berry_1957.jpg,253,320,"Charles Edward Anderson Berry was an American singer, songwriter, musician, and one of the pioneers of rock and roll music. With songs such as ""Maybellene"" (1955), ""Roll Over Beethoven"" (1956), ""Rock and Roll Music"" (1957) and ""Johnny B. Goode"" (1958), Berry refined and developed rhythm and blues into the major elements that made rock and roll distinctive. Writing lyrics that focused on teen life and consumerism, and developing a music style that included guitar solos and showmanship, Berry was a major influence on subsequent rock music.",music,heart failure,false,20180717
/wiki/David_Rockefeller,David Rockefeller,1915,2017,March 20,20170320,2324,1612,2753.520700636943,425517,385681,1484.683973498684,905,4710,3234,5507.041401273886,786639,708210,2706.010721883481,1938,7079,4834.5,8263.071770334927,913183,825780,3843.4385496324985,2882,16868,11675,19307.426966292136,1021122,932745,7873.091660180891,6877,659333,American banker and philanthropist,David_Rockefeller,David Rockefeller,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/David_Rockefeller_-_NARA_-_195929_%28cropped%29.jpg/241px-David_Rockefeller_-_NARA_-_195929_%28cropped%29.jpg,241,320,"David Rockefeller was an American banker who was chairman and chief executive of Chase Manhattan Corporation. He was the oldest living member of the Rockefeller family and family patriarch from August 2004 until his death in March 2017. Rockefeller was a son of John D. Rockefeller Jr. and Abby Aldrich Rockefeller, and a grandson of John D. Rockefeller and Laura Spelman Rockefeller.",business,heart failure,false,20180717
/wiki/Don_Rickles,Don Rickles,1926,2017,April 6,20170406,2102,2765,2570.3007751937985,432151,428231,2857.3269065018735,684,4286,5513,5143.487577639751,811154,821437,4502.380045701677,1310,6578,8417,7710.902325581395,932237,952157,5263.7780785503455,1700,15492,19499,18002.206521739132,1133967,1150894,7942.33560755279,4315,152195,American stand-up comedian,Don_Rickles,Don Rickles,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Don_Rickles_1973.JPG/266px-Don_Rickles_1973.JPG,266,320,"Donald Jay Rickles was an American stand-up comedian, actor and author. He became well known as an insult comic. His prominent film roles included Run Silent, Run Deep (1958) with Clark Gable and Kelly's Heroes (1970) with Clint Eastwood, and beginning in 1976 he enjoyed a two-year run starring in the NBC television sitcom C.P.O. Sharkey.",comedy,misc disease,false,20180717
/wiki/Charlie_Murphy,Charlie Murphy,1959,2017,April 12,20170412,1141,3505,1389.436251920123,876046,862767,1085.6653251887228,413,2313,7104.5,2780.356923076923,1440111,1434423,1888.7559948258358,811,3513,10322,4168.3087557603685,1608798,1610266,2560.222627050544,1201,8474,24844,9726.053763440861,1806472,1808741,5347.453186120909,2249,617139,American actor,Charlie_Murphy,Charlie Murphy,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/CharlieMurphyDec09.jpg/212px-CharlieMurphyDec09.jpg,212,320,"Charles Quinton Murphy was an American actor, comedian, and writer. Murphy was best known as a writer and cast member of the Comedy Central sketch-comedy series Chappelle's Show. He was the older brother of comedian Eddie Murphy and was the older half-brother of Vernon Lynch Jr.","comedy,film/tv",cancer,false,20180717
/wiki/Chris_Cornell,Chris Cornell,1964,2017,May 18,20170518,2259,7490,2505.646288209607,2418612,2364489,941.2859619045919,736,4508,15026,5012.737609329446,3494955,3485444,1742.0090144341373,1538,6776,22804,7516.938864628821,3871342,3890506,2505.3607617428684,2292,16362,54809,17544.581632653062,4528739,4511232,5392.478580702578,4876,222165,"singer-songwriter, musician",Chris_Cornell,Chris Cornell,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Chris_Cornell.jpg/213px-Chris_Cornell.jpg,213,320,"Christopher John Cornell was an American musician, singer and songwriter. He was best known as the lead vocalist for the rock bands Soundgarden and Audioslave. Cornell was also known for his numerous solo works and soundtrack contributions since 1991, and as the founder and frontman for Temple of the Dog, the one-off tribute band dedicated to his late friend Andrew Wood.",music,suicide,false,20180717
/wiki/Roger_Moore,Roger Moore,1927,2017,May 23,20170523,3420.5,4302,4161.908959537573,1004139,944700,2302.7085004931546,1739.5,7070,8636,8323.817919075145,1439949,1385064,3842.772067204633,3400,10630.5,12864,12502.465217391304,1556099,1505738,5526.419681156003,5307,27016.5,31037,29222.836734693876,1796192,1764290,10591.323370025413,8365,174716,British actor,Roger_Moore,Roger Moore,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Sir_Roger_Moore_3.jpg/234px-Sir_Roger_Moore_3.jpg,234,320,Sir Roger George Moore was an English actor. He is best known for having played Ian Fleming's fictional British secret agent James Bond in seven feature films from 1973 to 1985.,film/tv,cancer,false,20180717
/wiki/Gregg_Allman,Gregg Allman,1947,2017,May 27,20170527,1350,2099.5,1646.412356321839,347072,395616,1191.6881442404233,461,2751,4277,3292.824712643678,793608,863972,2015.4283993899278,963,4232,6562.5,4939.237068965517,923881,989048,2777.8226790131303,1435,10184,15156,11529.515151515152,1088936,1150247,4872.830053943901,3574,505104,"American rock and blues singer, keyboardist, guitarist and songwriter",Gregg_Allman,Gregg Allman,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Gregg_Allman_1975.JPG/265px-Gregg_Allman_1975.JPG,265,320,"Gregory LeNoir Allman was an American singer-songwriter and musician. He was known for performing in the Allman Brothers Band. Allman grew up with an interest in rhythm and blues music, and the Allman Brothers Band fused it with rock music, jazz, and country at times. He wrote several of the band's biggest songs, including ""Whipping Post"", ""Melissa"", and ""Midnight Rider"". Allman also had a successful solo career, releasing seven studio albums. He was born and spent much of his childhood in Nashville, Tennessee, before relocating to Daytona Beach, Florida.",music,cancer,false,20180717
/wiki/Cheick_Tiot%C3%A9,Cheick Tioté,1986,2017,June 5,20170605,206,573,280.5290780141844,377348,368710,327.9289268566629,117,427.5,1185,561.3948863636364,535389,525124,620.6694381481368,261.5,676,1790,841.5872340425532,580932,570919,869.1986942292286,373,1605.5,4308,1970.33,636460,629347,1603.482578982385,719,2943775,Ivorian footballer,Cheick_Tioté,Cheick Tioté,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Cheick_Ismael_Tiote_8920.JPG/213px-Cheick_Ismael_Tiote_8920.JPG,213,320,Cheick Ismaël Tioté was an Ivorian footballer who played as a defensive midfielder.,sports,heart failure,false,20180717
/wiki/Adam_West,Adam West,1928,2017,June 9,20170609,2302,2702,2738.517630465444,2255,2383,2363.1852733437922,808,4639.5,5398,5479.406779661017,679893,763083,3894.585966631044,1434,7021,8457,8219.110169491525,1124553,1226127,5053.491224456543,2082,16629,19175,19185.643564356436,1460083,1564742,9422.456007829822,3142,278513,American actor,Adam_West,Adam West,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Adam_West_at_WonderCon_2009_1.JPG/239px-Adam_West_at_WonderCon_2009_1.JPG,239,320,"William West Anderson, known professionally as Adam West, was an American actor known primarily for his role as Batman in the 1960s ABC series of the same name and its 1966 theatrical feature film.",film/tv,cancer,false,20180717
/wiki/Prodigy_(rapper),Prodigy (rapper),1974,2017,June 20,20170620,611,1721.5,656.2152777777778,255732,266417,303.2411802141998,125,1220.5,3434,1312.4305555555557,501285,516997,596.7695680911447,239,1842,5110.5,1968.6458333333333,580050,601783,745.8633613019467,371.5,4324,12086,4598.9607843137255,731227,768517,1663.0817125973863,888,2017883,American rapper,Prodigy_(rapper),Prodigy (rapper),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Prodigy.jpg/239px-Prodigy.jpg,239,320,"Albert Johnson, better known by his stage name Prodigy, was an American rapper who was one half of the hip hop duo Mobb Deep with Havoc.",music,accident,false,20180717
/wiki/Nelsan_Ellis,Nelsan Ellis,1977,2017,July 8,20170708,661.5,2218,713.0243902439024,235529,265279,215.66895225342844,225,1334,4596.5,1426.0487804878048,609321,662577,399.8059458892918,422,2016,6729,2139.0731707317073,760665,814428,554.6511123532179,601,4659,16429,4986.5142857142855,882925,942752,1111.5653065602123,1320,20128239,American film and television actor and playwright,Nelsan_Ellis,Nelsan Ellis,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Nelsan_Ellis_at_True_Blood_premiere_party_%28crop%29.jpg/317px-Nelsan_Ellis_at_True_Blood_premiere_party_%28crop%29.jpg,317,320,"Nelsan Ellis was an American actor and playwright. He achieved critical acclaim for his portrayal of Lafayette Reynolds in the HBO television series True Blood (2008–2014), for which he won a Satellite Award from the International Press Academy, among other accolades. He also starred as Shinwell Johnson in Elementary from 2016 to 2017, and played a variety of guest roles in other television series, including Veronica Mars and Without a Trace.",film/tv,heart failure,false,20180717
/wiki/Chester_Bennington,Chester Bennington,1976,2017,July 20,20170720,1606.5,8885,1850.976,2550909,2696304,1412.9132644141107,499,3222,17913.5,3701.952,4862969,5184954,2630.8037054030974,1007,4848.5,26652,5552.928,5537095,5934207,3583.3495853483228,1516,11444,67509,12955,6515919,6939336,6759.177485491399,3629,142809,American musician,Chester_Bennington,Chester Bennington,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Linkin_Park-Rock_im_Park_2014-_by_2eight_3SC0327.jpg/212px-Linkin_Park-Rock_im_Park_2014-_by_2eight_3SC0327.jpg,212,320,"Chester Charles Bennington was an American singer, songwriter, musician, and actor. He served as lead singer for the bands Linkin Park, Dead by Sunrise, Grey Daze, and Stone Temple Pilots.",music,suicide,false,20180717
/wiki/John_Heard_(actor),John Heard (actor),1946,2017,July 21,20170721,1048,2214,1303.91344873502,892,960,927.5960148020549,447,2101,4470,2609.117333333333,553392,615033,1716.791578759506,846,3195.5,6414,3913.676,843434,914461,2460.644321112663,989,7507,15238,9135.542056074766,1000474,1074982,5066.486392005885,1848,2388084,American film and television actor,John_Heard_(actor),John Heard (actor),https://upload.wikimedia.org/wikipedia/en/1/1f/John_Heard.jpg,214,317,"John Heard Jr. was an American film and television actor. He had lead roles in several films, including Deceived, Chilly Scenes of Winter, Heart Beat, Cutter's Way, Cat People, and C.H.U.D., as well as supporting roles in After Hours, Big, Beaches, Awakenings, Rambling Rose, The Pelican Brief, My Fellow Americans, Snake Eyes, and Animal Factory. He also played Peter McCallister in Home Alone and Home Alone 2: Lost in New York, as well as George in Sharknado. Heard was nominated for an Emmy Award in 1999 for guest starring on The Sopranos.",film/tv,heart failure,false,20180717
/wiki/Glen_Campbell,Glen Campbell,1936,2017,August 8,20170808,3117,2370,4074.5149544863457,321097,340173,4349.5497173758795,1393,6315,4940,8118.380208333333,838722,882607,7374.022577618887,3057.5,9467,7205,12177.5703125,984567,1039027,9290.528200541461,4684.5,23136,17071,27517.036697247706,1188205,1265249,15076.738974008818,10467,171038,"American musician, songwriter, actor",Glen_Campbell,Glen Campbell,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Glen_Campbell_1967.JPG/259px-Glen_Campbell_1967.JPG,259,320,"Glen Travis Campbell was an American singer, guitarist, songwriter, television host, and actor. He was best known for a series of hit songs in the 1960s and 1970s, and for hosting a music and comedy variety show called The Glen Campbell Goodtime Hour on CBS television, from January 1969 through June 1972. He released over 70 albums in a career that spanned five decades, accumulating over 45 million record sales worldwide, including 12 gold albums, four platinum albums, and one double-platinum album.",music,brain failure,false,20180717
/wiki/Bruce_Forsyth,Bruce Forsyth,1928,2017,August 18,20170818,1046,1083,1866.6931964056482,463804,513483,3553.575343552304,680,2152,2236.5,3733.7609254498716,693445,778766,5783.893348716028,1411,3246,3512.5,5597.926640926641,788819,879303,8377.893892141241,2244,8151,8680,13061.82882882883,916868,1013361,14140.095744208564,6649,147505,"British presenter, actor, comedian, singer, dancer, and screenwriter",Bruce_Forsyth,Bruce Forsyth,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Bruce_Forsyth1.jpg/135px-Bruce_Forsyth1.jpg,135,320,"Sir Bruce Joseph Forsyth-Johnson was a British presenter, actor, comedian, singer, dancer, and screenwriter whose career spanned more than 75 years. In 2012, Guinness World Records recognised Forsyth as having the longest television career for a male entertainer.Forsyth came to national attention from the mid-1950s through the ITV series Sunday Night at the London Palladium. He went on to host several game shows, including The Generation Game, Play Your Cards Right, The Price Is Right and You Bet!. He co-presented Strictly Come Dancing from 2004 to 2013.",film/tv,illness,false,20180717
/wiki/Jerry_Lewis,Jerry Lewis,1926,2017,August 20,20170820,3497,2629,4218.153649167733,702476,740510,3497.278547510327,1195,7096.5,5291,8436.523076923077,1300298,1357012,6461.823513626964,2187,10635.5,8136,12654.784615384615,1465473,1531324,9242.465136934821,3234.5,24496,18431.5,29539.936936936938,1644144,1727548,16751.249767698133,7985,15967,"American comedian, actor, film producer, writer and film director",Jerry_Lewis,Jerry Lewis,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Jerry_Lewis_-_1960s.jpg/256px-Jerry_Lewis_-_1960s.jpg,256,320,"Jerry Lewis was an American comedian, actor, singer, headliner, director, screenwriter, producer and humanitarian. He was known for his slapstick humor in film, television, stage and radio and was nicknamed the ""King of Comedy"". Lewis was one-half of the hit popular comedy duo Martin and Lewis with singer Dean Martin from 1946 to 1956.","comedy,film/tv",heart failure,false,20180717
